indiscriminate,strongsubj,negative
indiscriminating,strongsubj,negative
indiscriminately,strongsubj,negative
indispensable,strongsubj,positive
indispensability,strongsubj,positive
indisposed,strongsubj,negative
indisputable,strongsubj,positive
indistinct,weaksubj,negative
indistinctive,weaksubj,negative
individuality,weaksubj,positive
indoctrinate,strongsubj,negative
indoctrination,strongsubj,negative
indolent,strongsubj,negative
indomitable,strongsubj,positive
indomitably,strongsubj,positive
indubitable,strongsubj,positive
indubitably,strongsubj,positive
indulge,strongsubj,negative
indulgence,strongsubj,positive
indulgent,strongsubj,positive
industrious,weaksubj,positive
ineffective,weaksubj,negative
ineffectively,weaksubj,negative
ineffectiveness,weaksubj,negative
ineffectual,weaksubj,negative
ineffectually,weaksubj,negative
ineffectualness,weaksubj,negative
inefficacious,strongsubj,negative
inefficacy,strongsubj,negative
inefficiency,weaksubj,negative
inefficient,weaksubj,negative
inefficiently,weaksubj,negative
ineligible,weaksubj,negative
inelegance,strongsubj,negative
inelegant,strongsubj,negative
ineloquent,strongsubj,negative
ineloquently,strongsubj,negative
inept,strongsubj,negative
ineptitude,strongsubj,negative
ineptly,strongsubj,negative
inequalities,weaksubj,negative
inequality,strongsubj,negative
inequitable,strongsubj,negative
inequitably,strongsubj,negative
inequities,strongsubj,negative
inertia,weaksubj,negative
inescapable,strongsubj,negative
inescapably,strongsubj,negative
inessential,strongsubj,negative
inestimable,strongsubj,positive
inestimably,strongsubj,positive
inevitable,strongsubj,negative
inevitably,strongsubj,negative
inexact,weaksubj,negative
inexcusable,strongsubj,negative
inexcusably,strongsubj,negative
inexorable,strongsubj,negative
inexorably,strongsubj,negative
inexpensive,weaksubj,positive
inexperience,weaksubj,negative
inexperienced,weaksubj,negative
inexpert,weaksubj,negative
inexpertly,weaksubj,negative
inexpiable,strongsubj,negative
inexplainable,strongsubj,negative
inexplicable,strongsubj,negative
inextricable,strongsubj,negative
inextricably,strongsubj,negative
infallible,strongsubj,positive
infallibly,strongsubj,positive
infallibility,strongsubj,positive
infamous,strongsubj,negative
infamously,strongsubj,negative
infamy,strongsubj,negative
infatuated,strongsubj,both
infected,weaksubj,negative
inferior,strongsubj,negative
inferiority,strongsubj,negative
infernal,strongsubj,negative
infest,weaksubj,negative
infested,weaksubj,negative
infidel,strongsubj,negative
infidels,strongsubj,negative
infiltrator,weaksubj,negative
infiltrators,weaksubj,negative
infirm,strongsubj,negative
inflame,strongsubj,negative
inflammatory,strongsubj,negative
inflated,weaksubj,negative
inflationary,weaksubj,negative
inflexible,strongsubj,negative
inflict,strongsubj,negative
influential,weaksubj,positive
informative,weaksubj,positive
infraction,weaksubj,negative
infringe,strongsubj,negative
infringement,strongsubj,negative
infringements,strongsubj,negative
infuriate,strongsubj,negative
infuriated,strongsubj,negative
infuriating,strongsubj,negative
infuriatingly,strongsubj,negative
ingenious,strongsubj,positive
ingeniously,strongsubj,positive
ingenuity,strongsubj,positive
ingenuous,strongsubj,positive
ingenuously,strongsubj,positive
inglorious,strongsubj,negative
ingrate,strongsubj,negative
ingratiate,strongsubj,positive
ingratiating,strongsubj,positive
ingratiatingly,strongsubj,positive
ingratitude,strongsubj,negative
inhibit,weaksubj,negative
inhibition,weaksubj,negative
inhospitable,strongsubj,negative
inhospitality,strongsubj,negative
inhuman,strongsubj,negative
inhumane,strongsubj,negative
inhumanity,strongsubj,negative
inimical,strongsubj,negative
inimically,strongsubj,negative
iniquitous,strongsubj,negative
iniquity,strongsubj,negative
injudicious,strongsubj,negative
injure,weaksubj,negative
injurious,weaksubj,negative
injury,weaksubj,negative
injustice,strongsubj,negative
injustices,strongsubj,negative
innocence,weaksubj,positive
innocent,weaksubj,positive
innocently,weaksubj,positive
innocuous,strongsubj,positive
innovation,weaksubj,positive
innovative,weaksubj,positive
innuendo,strongsubj,negative
inoffensive,strongsubj,positive
inopportune,strongsubj,negative
inordinate,strongsubj,negative
inordinately,strongsubj,negative
inquisitive,strongsubj,positive
insane,strongsubj,negative
insanely,strongsubj,negative
insanity,strongsubj,negative
insatiable,strongsubj,negative
insecure,weaksubj,negative
insecurity,strongsubj,negative
insensible,weaksubj,negative
insensitive,strongsubj,negative
insensitively,strongsubj,negative
insensitivity,strongsubj,negative
insidious,strongsubj,negative
insidiously,strongsubj,negative
insight,strongsubj,positive
insightful,strongsubj,positive
insightfully,strongsubj,positive
insignificance,weaksubj,negative
insignificant,weaksubj,negative
insignificantly,weaksubj,negative
insincere,strongsubj,negative
insincerely,strongsubj,negative
insincerity,strongsubj,negative
insinuate,strongsubj,negative
insinuating,strongsubj,negative
insinuation,strongsubj,negative
insist,strongsubj,positive
insistence,weaksubj,positive
insistent,strongsubj,positive
insistently,strongsubj,positive
insociable,strongsubj,negative
isolation,weaksubj,negative
insolence,strongsubj,negative
insolent,strongsubj,negative
insolently,strongsubj,negative
insolvent,weaksubj,negative
insouciance,strongsubj,negative
inspiration,strongsubj,positive
inspirational,strongsubj,positive
inspire,strongsubj,positive
inspiring,strongsubj,positive
instability,weaksubj,negative
instable,weaksubj,negative
instigate,strongsubj,negative
instigator,strongsubj,negative
instigators,strongsubj,negative
instructive,weaksubj,positive
instrumental,weaksubj,positive
insubordinate,weaksubj,negative
insubstantial,strongsubj,negative
insubstantially,strongsubj,negative
insufferable,strongsubj,negative
insufferably,strongsubj,negative
insufficiency,weaksubj,negative
insufficient,weaksubj,negative
insufficiently,weaksubj,negative
insular,weaksubj,negative
insult,strongsubj,negative
insulted,strongsubj,negative
insulting,strongsubj,negative
insultingly,strongsubj,negative
insupportable,strongsubj,negative
insupportably,strongsubj,negative
insurmountable,weaksubj,negative
insurmountably,weaksubj,negative
insurrection,weaksubj,negative
intact,weaksubj,positive
integral,weaksubj,positive
integrity,strongsubj,positive
intelligent,strongsubj,positive
intelligence,weaksubj,positive
intelligible,strongsubj,positive
intercede,weaksubj,positive
interest,weaksubj,positive
interested,weaksubj,positive
interesting,strongsubj,positive
interests,weaksubj,positive
interfere,weaksubj,negative
interference,weaksubj,negative
intermittent,weaksubj,negative
interrupt,weaksubj,negative
interruption,weaksubj,negative
intimacy,strongsubj,positive
intimate,weaksubj,positive
intimidate,weaksubj,negative
intimidating,strongsubj,negative
intimidatingly,strongsubj,negative
intimidation,weaksubj,negative
intolerable,strongsubj,negative
intolerablely,strongsubj,negative
intolerance,strongsubj,negative
intolerant,strongsubj,negative
intoxicate,weaksubj,negative
intractable,weaksubj,negative
intransigence,strongsubj,negative
intransigent,strongsubj,negative
intricate,weaksubj,positive
intrigue,strongsubj,positive
intriguing,strongsubj,positive
intriguingly,strongsubj,positive
intrude,strongsubj,negative
intrusion,weaksubj,negative
intrusive,strongsubj,negative
intuitive,strongsubj,positive
inundate,strongsubj,negative
inundated,strongsubj,negative
invader,weaksubj,negative
invalid,strongsubj,negative
invalidate,strongsubj,negative
invalidity,strongsubj,negative
invaluable,strongsubj,positive
invaluablely,strongsubj,positive
invasive,weaksubj,negative
invective,strongsubj,negative
inveigle,strongsubj,negative
inventive,weaksubj,positive
invidious,strongsubj,negative
invidiously,strongsubj,negative
invidiousness,strongsubj,negative
invigorate,weaksubj,positive
invigorating,strongsubj,positive
invincibility,strongsubj,positive
invincible,strongsubj,positive
inviolable,strongsubj,positive
inviolate,strongsubj,positive
invulnerable,strongsubj,positive
involuntarily,weaksubj,negative
involuntary,weaksubj,negative
irate,strongsubj,negative
irately,strongsubj,negative
ire,strongsubj,negative
irk,strongsubj,negative
irksome,strongsubj,negative
ironic,strongsubj,negative
ironies,strongsubj,negative
irony,strongsubj,negative
irrational,strongsubj,negative
irrationality,strongsubj,negative
irrationally,strongsubj,negative
irreconcilable,strongsubj,negative
irredeemable,strongsubj,negative
irredeemably,strongsubj,negative
irreformable,strongsubj,negative
irrefutable,strongsubj,positive
irrefutably,strongsubj,positive
irregular,weaksubj,negative
irregularity,weaksubj,negative
irrelevance,strongsubj,negative
irrelevant,strongsubj,negative
irreparable,strongsubj,negative
irreplacible,strongsubj,negative
irrepressible,strongsubj,negative
irreproachable,strongsubj,positive
irresistible,strongsubj,positive
irresistibly,strongsubj,positive
irresolute,strongsubj,negative
irresolvable,weaksubj,negative
irresponsible,strongsubj,negative
irresponsibly,strongsubj,negative
irretrievable,weaksubj,negative
irreverence,strongsubj,negative
irreverent,strongsubj,negative
irreverently,strongsubj,negative
irreversible,strongsubj,negative
irritable,strongsubj,negative
irritably,strongsubj,negative
irritant,weaksubj,negative
irritate,strongsubj,negative
irritated,strongsubj,negative
irritating,strongsubj,negative
irritation,strongsubj,negative
isolate,weaksubj,negative
isolated,weaksubj,negative
itch,strongsubj,negative
jabber,strongsubj,negative
jaded,strongsubj,negative
jam,weaksubj,negative
jar,weaksubj,negative
jaundiced,strongsubj,negative
jauntily,strongsubj,positive
jaunty,strongsubj,positive
jealous,strongsubj,negative
jealously,strongsubj,negative
jealousness,strongsubj,negative
jealousy,strongsubj,negative
jeer,strongsubj,negative
jeering,strongsubj,negative
jeeringly,strongsubj,negative
jeers,strongsubj,negative
jeopardize,strongsubj,negative
jeopardy,strongsubj,negative
jerk,strongsubj,negative
jest,strongsubj,positive
jittery,strongsubj,negative
jobless,weaksubj,negative
joke,strongsubj,positive
joker,strongsubj,negative
jollify,weaksubj,positive
jolly,strongsubj,positive
jolt,weaksubj,negative
jovial,strongsubj,positive
joy,strongsubj,positive
joyful,strongsubj,positive
joyfully,strongsubj,positive
joyless,strongsubj,positive
joyous,strongsubj,positive
joyously,strongsubj,positive
jubilant,strongsubj,positive
jubilantly,strongsubj,positive
jubilate,strongsubj,positive
jubilation,strongsubj,positive
judicious,strongsubj,positive
jumpy,weaksubj,negative
junk,weaksubj,negative
junky,weaksubj,negative
just,strongsubj,positive
just,weaksubj,positive
justice,weaksubj,positive
justifiable,strongsubj,positive
justifiably,strongsubj,positive
justification,strongsubj,positive
justify,strongsubj,positive
justly,strongsubj,positive
juvenile,weaksubj,negative
kaput,strongsubj,negative
keen,strongsubj,positive
keen,strongsubj,negative
keenly,strongsubj,positive
keenness,strongsubj,positive
kemp,strongsubj,positive
kick,strongsubj,negative
kid,strongsubj,positive
kill,weaksubj,negative
killer,weaksubj,negative
killjoy,strongsubj,negative
kind,strongsubj,positive
kindly,strongsubj,positive
kindliness,strongsubj,positive
kindness,strongsubj,positive
kingmaker,strongsubj,positive
kiss,weaksubj,positive
knave,strongsubj,negative
knife,weaksubj,negative
knock,weaksubj,negative
knowledgeable,strongsubj,positive
kook,strongsubj,negative
kooky,strongsubj,negative
lack,strongsubj,negative
lackadaisical,strongsubj,negative
lackey,strongsubj,negative
lackeys,strongsubj,negative
lacking,strongsubj,negative
lackluster,strongsubj,negative
laconic,strongsubj,negative
lag,weaksubj,negative
lambast,strongsubj,negative
lambaste,strongsubj,negative
lame,weaksubj,negative
lameduck,strongsubj,negative
lament,strongsubj,negative
lamentable,strongsubj,negative
lamentably,strongsubj,negative
languid,strongsubj,negative
languish,strongsubj,negative
lanky,weaksubj,negative
languor,strongsubj,negative
languorous,strongsubj,negative
languorously,strongsubj,negative
lapse,weaksubj,negative
large,weaksubj,positive
lark,strongsubj,positive
lascivious,strongsubj,negative
lastditch,strongsubj,negative
laud,strongsubj,positive
laudable,strongsubj,positive
laudably,strongsubj,positive
laugh,strongsubj,negative
laughable,strongsubj,negative
laughably,strongsubj,negative
laughingstock,strongsubj,negative
laughter,strongsubj,negative
lavish,strongsubj,positive
lavishly,strongsubj,positive
lawabiding,strongsubj,positive
lawbreaker,strongsubj,negative
lawbreaking,strongsubj,negative
lawful,weaksubj,positive
lawfully,weaksubj,positive
lawless,strongsubj,negative
lawlessness,strongsubj,negative
lax,strongsubj,negative
lazy,strongsubj,negative
leading,weaksubj,positive
leak,weaksubj,negative
leakage,weaksubj,negative
leaky,weaksubj,negative
lean,weaksubj,positive
learning,weaksubj,positive
learned,weaksubj,positive
least,weaksubj,negative
lech,strongsubj,negative
lecher,strongsubj,negative
lecherous,strongsubj,negative
lechery,strongsubj,negative
lecture,weaksubj,negative
leech,strongsubj,negative
leer,strongsubj,negative
leery,strongsubj,negative
leftleaning,strongsubj,negative
legendary,weaksubj,positive
legitimacy,weaksubj,positive
legitimate,weaksubj,positive
legitimately,weaksubj,positive
lenient,weaksubj,positive
leniently,weaksubj,positive
less,weaksubj,negative
lessdeveloped,weaksubj,negative
lessexpensive,weaksubj,positive
lessen,weaksubj,negative
lesser,weaksubj,negative
lesserknown,weaksubj,negative
letch,strongsubj,negative
lethal,weaksubj,negative
lethargic,weaksubj,negative
lethargy,weaksubj,negative
leverage,weaksubj,positive
levity,strongsubj,positive
lewd,strongsubj,negative
lewdly,strongsubj,negative
lewdness,strongsubj,negative
liable,weaksubj,negative
liability,strongsubj,negative
liar,strongsubj,negative
liars,strongsubj,negative
liberal,weaksubj,positive
liberation,weaksubj,positive
liberalism,weaksubj,positive
liberally,weaksubj,positive
liberate,strongsubj,positive
liberty,strongsubj,positive
licentious,strongsubj,negative
licentiously,strongsubj,negative
licentiousness,strongsubj,negative
lie,strongsubj,negative
lie,weaksubj,negative
lier,strongsubj,negative
lies,strongsubj,negative
lifethreatening,weaksubj,negative
lifeblood,strongsubj,positive
lifeless,weaksubj,negative
lifelong,weaksubj,positive
light,weaksubj,positive
lighthearted,strongsubj,positive
lighten,weaksubj,positive
likable,strongsubj,positive
like,strongsubj,positive
liking,strongsubj,positive
limit,weaksubj,negative
limitation,weaksubj,negative
limited,weaksubj,negative
limp,strongsubj,negative
lionhearted,strongsubj,positive
listless,strongsubj,negative
literate,weaksubj,positive
litigious,strongsubj,negative
little,strongsubj,negative
littleknown,strongsubj,negative
live,weaksubj,positive
lively,strongsubj,positive
livid,strongsubj,negative
lividly,strongsubj,negative
loath,strongsubj,negative
loathe,strongsubj,negative
loathing,strongsubj,negative
loathly,strongsubj,negative
loathsome,strongsubj,negative
loathsomely,strongsubj,negative
lofty,strongsubj,positive
logical,weaksubj,positive
lone,strongsubj,negative
loneliness,strongsubj,negative
lonely,strongsubj,negative
lonesome,strongsubj,negative
long,strongsubj,negative
longing,strongsubj,negative
longingly,strongsubj,negative
loophole,strongsubj,negative
loopholes,strongsubj,negative
loot,strongsubj,negative
lorn,strongsubj,negative
losing,strongsubj,negative
lose,weaksubj,negative
loser,weaksubj,negative
loss,weaksubj,negative
lost,weaksubj,negative
lousy,strongsubj,negative
lovable,strongsubj,positive
lovably,strongsubj,positive
love,strongsubj,positive
loveless,strongsubj,negative
loveliness,strongsubj,positive
lovelorn,strongsubj,negative
lover,strongsubj,positive
lovely,strongsubj,positive
low,weaksubj,negative
lowcost,weaksubj,positive
lowrated,strongsubj,negative
lowrisk,weaksubj,positive
lowerpriced,weaksubj,positive
lowly,strongsubj,negative
loyal,weaksubj,positive
loyalty,strongsubj,positive
lucid,strongsubj,positive
lucidly,strongsubj,positive
luck,strongsubj,positive
luckier,strongsubj,positive
luckiest,strongsubj,positive
luckily,strongsubj,positive
luckiness,strongsubj,positive
lucky,strongsubj,positive
lucrative,weaksubj,positive
ludicrous,strongsubj,negative
ludicrously,strongsubj,negative
lugubrious,strongsubj,negative
lukewarm,strongsubj,negative
lull,weaksubj,negative
luminous,weaksubj,positive
lunatic,strongsubj,negative
lunaticism,strongsubj,negative
lurch,strongsubj,negative
lure,strongsubj,negative
lurid,strongsubj,negative
lurk,strongsubj,negative
lurking,strongsubj,negative
lush,strongsubj,positive
lust,strongsubj,both
luster,strongsubj,positive
lustrous,strongsubj,positive
luxuriant,strongsubj,positive
luxuriate,weaksubj,positive
luxurious,strongsubj,positive
luxuriously,strongsubj,positive
luxury,strongsubj,positive
lying,strongsubj,negative
lyrical,strongsubj,positive
macabre,strongsubj,negative
mad,strongsubj,negative
madden,strongsubj,negative
maddening,strongsubj,negative
maddeningly,strongsubj,negative
madder,strongsubj,negative
madly,strongsubj,negative
madman,strongsubj,negative
madness,strongsubj,negative
magic,strongsubj,positive
magical,strongsubj,positive
magnanimous,strongsubj,positive
magnanimously,strongsubj,positive
magnetic,weaksubj,positive
magnificence,strongsubj,positive
magnificent,strongsubj,positive
magnificently,strongsubj,positive
magnify,weaksubj,positive
majestic,strongsubj,positive
majesty,strongsubj,positive
maladjusted,strongsubj,negative
maladjustment,strongsubj,negative
malady,weaksubj,negative
malaise,weaksubj,negative
malcontent,strongsubj,negative
malcontented,strongsubj,negative
maledict,strongsubj,negative
malevolence,strongsubj,negative
malevolent,strongsubj,negative
malevolently,strongsubj,negative
malice,strongsubj,negative
malicious,strongsubj,negative
maliciously,strongsubj,negative
maliciousness,strongsubj,negative
malign,strongsubj,negative
malignant,weaksubj,negative
malodorous,strongsubj,negative
maltreatment,strongsubj,negative
manageable,weaksubj,positive
maneuver,weaksubj,negative
mangle,strongsubj,negative
mania,strongsubj,negative
maniac,strongsubj,negative
maniacal,strongsubj,negative
manic,strongsubj,negative
manifest,strongsubj,positive
manipulate,weaksubj,negative
manipulation,weaksubj,negative
manipulative,strongsubj,negative
manipulators,strongsubj,negative
manly,strongsubj,positive
mannerly,strongsubj,positive
mar,strongsubj,negative
marginal,weaksubj,negative
marginally,weaksubj,negative
martyrdom,strongsubj,negative
martyrdomseeking,strongsubj,negative
marvel,strongsubj,positive
marvellous,strongsubj,positive
marvelous,strongsubj,positive
marvelously,strongsubj,positive
marvelousness,strongsubj,positive
marvels,strongsubj,positive
massacre,strongsubj,negative
massacres,strongsubj,negative
master,strongsubj,positive
masterful,strongsubj,positive
masterfully,strongsubj,positive
masterpiece,strongsubj,positive
masterpieces,strongsubj,positive
masters,strongsubj,positive
mastery,strongsubj,positive
matchless,strongsubj,positive
mature,weaksubj,positive
maturely,weaksubj,positive
maturity,weaksubj,positive
maverick,strongsubj,negative
mawkish,strongsubj,negative
mawkishly,strongsubj,negative
mawkishness,strongsubj,negative
maxidevaluation,strongsubj,negative
maximize,strongsubj,positive
meager,strongsubj,negative
mean,strongsubj,negative
meaningful,strongsubj,positive
meaningless,strongsubj,negative
meanness,strongsubj,negative
meddle,strongsubj,negative
meddlesome,strongsubj,negative
mediocre,strongsubj,negative
mediocrity,strongsubj,negative
meek,strongsubj,positive
melancholy,strongsubj,negative
mellow,strongsubj,positive
melodramatic,strongsubj,negative
melodramatically,strongsubj,negative
memorable,strongsubj,positive
memorialize,strongsubj,positive
menace,strongsubj,negative
menacing,strongsubj,negative
menacingly,strongsubj,negative
mend,weaksubj,positive
mendacious,strongsubj,negative
mendacity,strongsubj,negative
menial,weaksubj,negative
mentor,weaksubj,positive
merciful,strongsubj,positive
mercifully,strongsubj,positive
merciless,strongsubj,negative
mercilessly,strongsubj,negative
mercy,strongsubj,positive
mere,strongsubj,negative
merely,strongsubj,negative
merit,strongsubj,positive
meritorious,strongsubj,positive
merrily,strongsubj,positive
merriment,strongsubj,positive
merriness,strongsubj,positive
merry,strongsubj,positive
mesmerize,strongsubj,positive
mesmerizing,strongsubj,positive
mesmerizingly,strongsubj,positive
mess,strongsubj,negative
messy,weaksubj,negative
meticulous,weaksubj,positive
meticulously,weaksubj,positive
midget,strongsubj,negative
miff,weaksubj,negative
might,strongsubj,positive
mightily,strongsubj,positive
mighty,strongsubj,positive
mild,weaksubj,positive
militancy,strongsubj,negative
mind,weaksubj,negative
mindful,strongsubj,positive
mindless,strongsubj,negative
mindlessly,strongsubj,negative
minister,weaksubj,positive
miracle,strongsubj,positive
miracles,strongsubj,positive
miraculous,strongsubj,positive
miraculously,strongsubj,positive
miraculousness,strongsubj,positive
mirage,strongsubj,negative
mire,strongsubj,negative
mirth,strongsubj,positive
misapprehend,weaksubj,negative
misbecoming,strongsubj,negative
misbecome,strongsubj,negative
misbegotten,strongsubj,negative
misbehave,strongsubj,negative
misbehavior,strongsubj,negative
miscalculate,weaksubj,negative
miscalculation,weaksubj,negative
mischief,strongsubj,negative
mischievous,strongsubj,negative
mischievously,strongsubj,negative
misconception,strongsubj,negative
misconceptions,strongsubj,negative
miscreant,strongsubj,negative
miscreants,strongsubj,negative
misdirection,strongsubj,negative
miser,strongsubj,negative
miserly,strongsubj,negative
miserable,strongsubj,negative
miserableness,strongsubj,negative
miserably,strongsubj,negative
miseries,strongsubj,negative
misery,strongsubj,negative
misfit,strongsubj,negative
misfortune,strongsubj,negative
misgiving,strongsubj,negative
misgivings,strongsubj,negative
misguidance,strongsubj,negative
misguide,strongsubj,negative
misguided,strongsubj,negative
mishandle,strongsubj,negative
mishap,strongsubj,negative
misinform,strongsubj,negative
misinformed,strongsubj,negative
misinterpret,strongsubj,negative
misjudge,strongsubj,negative
misjudgment,strongsubj,negative
mislead,strongsubj,negative
misleading,strongsubj,negative
misleadingly,strongsubj,negative
mislike,strongsubj,negative
mismanage,strongsubj,negative
misread,strongsubj,negative
misreading,strongsubj,negative
misrepresent,strongsubj,negative
misrepresentation,strongsubj,negative
miss,weaksubj,negative
misstatement,strongsubj,negative
mistake,strongsubj,negative
mistaken,strongsubj,negative
mistakenly,strongsubj,negative
mistakes,strongsubj,negative
mistrust,strongsubj,negative
mistrustful,strongsubj,negative
mistrustfully,strongsubj,negative
misunderstand,strongsubj,negative
misunderstood,strongsubj,negative
misunderstanding,strongsubj,negative
misunderstandings,strongsubj,negative
misuse,strongsubj,negative
moan,strongsubj,negative
mock,strongsubj,negative
mockeries,strongsubj,negative
mockery,strongsubj,negative
mocking,strongsubj,negative
mockingly,strongsubj,negative
moderate,strongsubj,positive
moderation,strongsubj,positive
modern,weaksubj,positive
modest,weaksubj,positive
modesty,weaksubj,positive
molest,strongsubj,negative
molestation,strongsubj,negative
mollify,strongsubj,positive
momentous,strongsubj,positive
monotonous,strongsubj,negative
monotony,strongsubj,negative
monster,strongsubj,negative
monstrosities,strongsubj,negative
monstrosity,strongsubj,negative
monstrous,strongsubj,negative
monstrously,strongsubj,negative
monumental,strongsubj,positive
monumentally,strongsubj,positive
moody,strongsubj,negative
moon,weaksubj,negative
moot,weaksubj,negative
mope,weaksubj,negative
moral,strongsubj,positive
morality,strongsubj,positive
moralize,strongsubj,positive
morbid,strongsubj,negative
morbidly,strongsubj,negative
mordant,strongsubj,negative
mordantly,strongsubj,negative
moribund,strongsubj,negative
mortification,strongsubj,negative
mortified,strongsubj,negative
mortify,strongsubj,negative
mortifying,strongsubj,negative
motionless,weaksubj,negative
motivate,strongsubj,positive
motivated,strongsubj,positive
motivation,strongsubj,positive
motley,strongsubj,negative
mourn,strongsubj,negative
mourner,strongsubj,negative
mournful,strongsubj,negative
mournfully,strongsubj,negative
moving,strongsubj,positive
muddle,weaksubj,negative
muddy,weaksubj,negative
mudslinger,strongsubj,negative
mudslinging,strongsubj,negative
mulish,strongsubj,negative
multipolarization,strongsubj,negative
mundane,strongsubj,negative
murder,weaksubj,negative
murderous,weaksubj,negative
murderously,weaksubj,negative
murky,weaksubj,negative
muscleflexing,strongsubj,negative
myriad,weaksubj,positive
mysterious,strongsubj,negative
mysteriously,strongsubj,negative
mystery,strongsubj,negative
mystify,weaksubj,negative
mistified,weaksubj,negative
myth,strongsubj,negative
nag,strongsubj,negative
nagging,strongsubj,negative
naive,strongsubj,negative
naively,strongsubj,negative
narrow,weaksubj,negative
narrower,strongsubj,negative
nastily,strongsubj,negative
nastiness,strongsubj,negative
nasty,strongsubj,negative
nationalism,strongsubj,negative
natural,weaksubj,positive
naturally,weaksubj,positive
naughty,strongsubj,negative
nauseate,weaksubj,negative
nauseating,strongsubj,negative
nauseatingly,strongsubj,negative
navigable,weaksubj,positive
neat,weaksubj,positive
neatly,weaksubj,positive
nebulous,strongsubj,negative
nebulously,strongsubj,negative
necessarily,weaksubj,positive
necessary,weaksubj,positive
need,weaksubj,negative
needless,weaksubj,negative
needlessly,weaksubj,negative
needy,weaksubj,negative
nefarious,strongsubj,negative
nefariously,strongsubj,negative
negate,weaksubj,negative
negation,weaksubj,negative
negative,weaksubj,negative
neglect,strongsubj,negative
neglected,strongsubj,negative
negligent,strongsubj,negative
negligence,strongsubj,negative
negligible,weaksubj,negative
nemesis,strongsubj,negative
nettle,weaksubj,negative
nettlesome,strongsubj,negative
nervous,strongsubj,negative
nervously,strongsubj,negative
nervousness,strongsubj,negative
neurotic,strongsubj,negative
neurotically,strongsubj,negative
neutralize,weaksubj,positive
nice,strongsubj,positive
nicely,strongsubj,positive
nifty,strongsubj,positive
niggle,weaksubj,negative
nightmare,strongsubj,negative
nightmarish,strongsubj,negative
nightmarishly,strongsubj,negative
nimble,strongsubj,positive
nix,strongsubj,negative
noble,strongsubj,positive
nobly,strongsubj,positive
noisy,weaksubj,negative
nonconfidence,strongsubj,negative
nonviolence,weaksubj,positive
nonviolent,weaksubj,positive
nonexistent,weaksubj,negative
nonsense,strongsubj,negative
normal,weaksubj,positive
nosey,strongsubj,negative
notable,strongsubj,positive
notably,strongsubj,positive
noteworthy,strongsubj,positive
noticeable,weaksubj,positive
notorious,strongsubj,negative
notoriously,strongsubj,negative
novel,strongsubj,positive
nourish,weaksubj,positive
nourishing,weaksubj,positive
nourishment,weaksubj,positive
nuisance,strongsubj,negative
numb,weaksubj,negative
nurture,strongsubj,positive
nurturing,strongsubj,positive
oasis,strongsubj,positive
obedience,strongsubj,positive
obedient,strongsubj,positive
obediently,strongsubj,positive
obey,strongsubj,positive
obese,strongsubj,negative
object,strongsubj,negative
objection,strongsubj,negative
objectionable,strongsubj,negative
objections,strongsubj,negative
objective,weaksubj,positive
objectively,weaksubj,positive
obliged,strongsubj,positive
oblique,weaksubj,negative
obliterate,strongsubj,negative
obliterated,strongsubj,negative
oblivious,strongsubj,negative
obnoxious,strongsubj,negative
obnoxiously,strongsubj,negative
obscene,strongsubj,negative
obscenely,strongsubj,negative
obscenity,strongsubj,negative
obscure,weaksubj,negative
obscure,strongsubj,negative
obscurity,strongsubj,negative
obsess,strongsubj,negative
obsession,strongsubj,negative
obsessions,strongsubj,negative
obsessive,strongsubj,negative
obsessively,strongsubj,negative
obsessiveness,strongsubj,negative
obsolete,weaksubj,negative
obstacle,strongsubj,negative
obstinate,strongsubj,negative
obstinately,strongsubj,negative
obstruct,weaksubj,negative
obstruction,weaksubj,negative
obtrusive,strongsubj,negative
obtuse,strongsubj,negative
obviate,strongsubj,positive
obviously,strongsubj,negative
odd,weaksubj,negative
odder,strongsubj,negative
oddest,strongsubj,negative
oddities,strongsubj,negative
oddity,strongsubj,negative
oddly,strongsubj,negative
offbeat,strongsubj,positive
offence,weaksubj,negative
offend,strongsubj,negative
offending,strongsubj,negative
offenses,strongsubj,negative
offensive,weaksubj,negative
offensively,strongsubj,negative
offensiveness,strongsubj,negative
officious,strongsubj,negative
offset,weaksubj,positive
okay,weaksubj,positive
okay,strongsubj,positive
ominous,strongsubj,negative
ominously,strongsubj,negative
omission,weaksubj,negative
omit,weaksubj,negative
oneside,strongsubj,negative
onesided,strongsubj,negative
onerous,strongsubj,negative
onerously,strongsubj,negative
onslaught,weaksubj,negative
onward,weaksubj,positive
open,weaksubj,positive
openly,weaksubj,positive
openness,weaksubj,positive
opinionated,strongsubj,negative
opponent,strongsubj,negative
opportune,strongsubj,positive
opportunity,strongsubj,positive
opportunistic,weaksubj,negative
oppose,strongsubj,negative
opposition,strongsubj,negative
oppositions,strongsubj,negative
oppress,strongsubj,negative
oppression,strongsubj,negative
oppressive,strongsubj,negative
oppressively,strongsubj,negative
oppressiveness,strongsubj,negative
oppressors,strongsubj,negative
optimal,strongsubj,positive
optimism,strongsubj,positive
optimistic,weaksubj,positive
opulent,strongsubj,positive
ordeal,strongsubj,negative
orderly,weaksubj,positive
original,weaksubj,positive
originality,weaksubj,positive
orphan,weaksubj,negative
ostracize,strongsubj,negative
outbreak,weaksubj,negative
outburst,strongsubj,negative
outbursts,strongsubj,negative
outcast,strongsubj,negative
outcry,strongsubj,negative
outdated,weaksubj,negative
outdo,strongsubj,positive
